x,y,z,latitude,longitude,speed,sound,light
-4.275833,8.588974,-1.0763245,23.54573713,87.28197129,0.0,77.67880195568291,257.0
-0.28997803,9.712677,-4.029358,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-4.8634796,7.6105347,-1.9106598,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-0.10144043,9.742126,-1.9013824,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-3.5088959,9.40686,-1.7764435,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-1.9460754,8.281296,-2.916748,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-2.8613434,8.692612,-1.7697601,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-1.801178,9.307236,-2.7182007,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-2.0284271,9.302414,-1.2129517,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-2.2532196,9.56218,-1.2255249,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-2.52417,9.6596985,-1.7800446,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-1.69281,8.975632,-1.3962097,23.54573713,87.28197129,0.0,76.76773570088803,257.0
-3.1290283,8.029877,-1.7747192,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-1.0069427,8.003281,-4.3408813,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-4.1123657,7.42453,-4.441086,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-0.13813782,8.874878,-1.3500671,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-5.0480957,8.498566,-0.6214752,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-1.2449799,9.694412,-4.5634766,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-3.1878967,8.917221,0.691803,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-1.640274,10.323334,-2.1993103,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-2.7384338,9.576843,-0.7004547,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-2.2579346,9.413971,-2.0696716,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-2.0332642,9.234451,-0.056488037,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-3.1793976,9.370987,-1.385437,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-2.3776245,9.177002,-1.5640106,23.54572921,87.28201417,0.0,76.76773570088803,257.0
-1.9716797,8.779221,-2.8997955,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-3.1105194,8.308365,-3.7509918,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-1.3240356,8.47731,-2.188507,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-3.6923065,8.501877,-1.6054535,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-1.051117,9.003235,-5.2303467,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-4.1638184,7.82428,-2.668869,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-0.007843018,9.579147,-3.2384033,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-4.2493286,8.582794,-1.0467224,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-1.8460846,9.45224,-2.9244537,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-2.4352722,9.420853,0.78012085,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-2.4497223,10.539963,-2.5576477,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-1.9266357,8.972015,-1.2075806,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-1.9976654,9.243866,-2.26474,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-2.2184448,9.724594,-0.9239197,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-3.1049957,9.315186,-0.9904175,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-2.6637726,8.546509,-1.8465881,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-1.7046509,8.119812,-3.1182404,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-3.5865479,7.801834,-2.871338,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-2.2584534,8.903641,-1.6305237,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-3.3288574,8.941055,0.29553223,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-1.724823,10.822754,-3.8035889,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-2.7990417,9.551865,1.8390198,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-2.4102173,10.697937,-2.213791,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-2.0358582,9.806671,1.7006683,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-2.7685242,10.168579,-2.5337982,23.54572921,87.28201417,0.0,71.1987395889406,257.0
-1.1608887,8.5269165,-0.9358673,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-4.069046,8.095703,-2.7276459,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-1.8300934,8.906708,0.3885498,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-3.0973969,9.79277,-1.175003,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-2.6413727,10.376114,-1.217514,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-2.529129,10.473877,-0.1104126,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-2.4043121,10.103806,0.35456848,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-2.7615051,10.151276,-1.4616394,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-1.0097656,9.002014,-1.1317444,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-4.2857513,7.90744,-2.8596497,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-1.3729248,8.977921,-0.3461151,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-4.090683,8.850067,1.1358795,23.54572921,87.28201417,0.0,74.43351144080101,257.0
-1.4063263,11.66243,-3.8220978,23.54572289,87.28200732,0.0,74.43351144080101,257.0
-4.055725,9.796753,2.0493774,23.54572289,87.28200732,0.0,74.43351144080101,257.0
-1.5612335,10.857986,-1.5053864,23.54572289,87.28200732,0.0,74.43351144080101,257.0
-2.9369507,9.400665,0.69132996,23.54572289,87.28200732,0.0,74.43351144080101,257.0
-2.3881073,9.820526,-2.215683,23.54572289,87.28200732,0.0,74.43351144080101,257.0
-1.8944244,8.747238,-2.7086487,23.54572289,87.28200732,0.0,74.43351144080101,257.0
-2.7151184,8.181427,-2.7548676,23.54572289,87.28200732,0.0,74.43351144080101,255.0
-2.5682678,8.233536,-0.9672699,23.54572289,87.28200732,0.0,74.43351144080101,255.0
-2.5056,8.610855,-3.284134,23.54572289,87.28200732,0.0,74.43351144080101,255.0
-3.3542938,8.412613,-2.4112244,23.54572289,87.28200732,0.0,74.43351144080101,255.0
-1.8314972,9.654846,-2.2628021,23.54572289,87.28200732,0.0,74.43351144080101,255.0
-3.6315155,9.133255,-0.032409668,23.54572289,87.28200732,0.0,74.43351144080101,255.0
-2.1713257,10.844055,-3.4829865,23.54572289,87.28200732,0.0,69.17948606207642,255.0
-2.8745422,9.028915,0.07795715,23.54572289,87.28200732,0.0,69.17948606207642,255.0
-1.3934021,10.593872,-4.44487,23.54572289,87.28200732,0.0,69.17948606207642,255.0
-1.5591125,8.0447235,0.20846558,23.54572289,87.28200732,0.0,69.17948606207642,255.0
-3.7050476,8.116211,-1.3081512,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-0.7557068,8.804626,-5.8754425,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-4.5281677,8.019745,-3.0213318,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-0.48213196,9.304947,-1.8761444,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-4.5779114,8.323074,-2.53862,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-2.1648712,9.042236,-1.6964569,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-3.0204315,9.871155,-1.2513428,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-2.4467316,9.953796,-1.7154083,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-2.4513397,9.228928,-2.0755768,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-1.4519501,9.676773,-0.22019958,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-3.9371948,9.270386,-1.2491455,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-1.5504608,9.443451,-0.33172607,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-3.6870422,8.54715,-3.3461456,23.54572289,87.28200732,0.0,69.17948606207642,252.0
0.4114685,9.474915,-2.0671234,23.54572289,87.28200732,0.0,69.17948606207642,252.0
-5.9476013,8.071915,-3.7541351,23.54572289,87.28200732,0.0,69.17948606207642,252.0
0.05303955,9.019119,-0.6379852,23.54572289,87.28200732,0.0,69.17948606207642,255.0
-4.594528,8.360901,-2.2713928,23.54572289,87.28200732,0.0,69.17948606207642,255.0
-1.3877106,8.782318,-4.6700897,23.54572289,87.28200732,0.0,69.17948606207642,255.0
-3.4332428,8.297028,-2.1922302,23.54572289,87.28200732,0.0,69.17948606207642,255.0
-1.5776978,9.299713,-1.7511444,23.54572289,87.28200732,0.0,72.19388725559192,255.0
-3.50354,9.015915,-1.9097443,23.54572289,87.28200732,0.0,72.19388725559192,255.0
-2.2174225,9.12709,-1.2513123,23.54572289,87.28200732,0.0,72.19388725559192,255.0
-2.5635986,9.897171,-1.2559357,23.54572289,87.28200732,0.0,72.19388725559192,255.0
-2.2034302,9.954727,-1.2067566,23.54572289,87.28200732,0.0,72.19388725559192,255.0
-2.8223114,9.058868,-2.0806427,23.54572289,87.28200732,0.0,72.19388725559192,255.0
-1.3568878,9.331497,-0.021713257,23.54572289,87.28200732,0.0,72.19388725559192,255.0
-4.099289,9.022949,-1.6167755,23.54572289,87.28200732,0.0,72.19388725559192,252.0
-1.4339752,9.67366,-0.7589569,23.54572289,87.28200732,0.0,72.19388725559192,252.0
-4.5611267,8.224823,-3.2799835,23.54572289,87.28200732,0.0,72.19388725559192,252.0
0.20822144,9.174759,-2.7222137,23.54572289,87.28200732,0.0,72.19388725559192,252.0
-4.8051605,7.8482666,-4.151581,23.54572289,87.28200732,0.0,72.19388725559192,252.0
-0.25354004,8.749069,-1.2819214,23.54572289,87.28200732,0.0,72.19388725559192,252.0
-4.1717377,8.532852,-2.7560883,23.54572289,87.28200732,0.0,72.19388725559192,252.0
-1.510025,8.767792,-4.8109283,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-3.0973663,8.496094,-2.013733,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-1.8187408,9.581909,-1.4827881,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-3.1148834,9.245834,-2.0671997,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-2.209732,9.017929,-1.2685242,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-2.4466858,9.8520355,-1.5680847,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-2.3780518,9.991089,-0.73062134,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-3.0595703,9.273453,-1.9879761,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-1.5312347,9.190765,0.18687439,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-3.8722076,9.169235,-1.8641968,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-1.3315735,9.689911,-0.81507874,23.54573857,87.28203851,0.0,72.19388725559192,252.0
-4.708969,8.194763,-2.4792328,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-0.32034302,9.92543,-1.4955292,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-4.8838806,8.462479,-3.107544,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-0.7211304,8.808716,-1.3170624,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-3.6110687,8.168808,-3.626709,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-1.694931,8.346985,-4.1402283,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-2.9738312,8.406906,-2.5482178,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-2.3892365,8.999939,-1.4808502,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-3.011322,9.175034,-2.5544128,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-2.3471832,9.451218,-0.6554413,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-2.4618683,10.561523,-1.697876,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-2.0711823,9.656143,-0.15075684,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-2.8039398,9.696381,-2.5777588,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-0.7505951,9.98526,-0.18688965,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-5.19339,8.879059,-2.9127502,23.54573857,87.28203851,0.0,74.6435969712146,252.0
0.26457214,9.285416,0.4564972,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-4.7072296,8.086807,-2.9748993,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-0.41914368,8.744415,-4.825836,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-4.238327,8.058533,-2.553131,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-0.72680664,9.713058,-1.3489227,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-3.967926,9.163391,-2.115738,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-1.9147034,8.79364,-3.2607727,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-2.079422,8.849899,-2.5145874,23.54573857,87.28203851,0.0,74.6435969712146,252.0
-1.7875519,9.407074,-1.8195648,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-2.839676,9.435333,-2.4756622,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-2.0308075,9.591904,-0.03375244,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-2.8453827,10.401642,-1.9671783,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-1.1944122,8.976883,-0.77459717,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-3.6589966,8.051956,-2.4419708,23.54573857,87.28203851,0.0,72.08369465264678,252.0
0.1947174,9.971634,-2.9672852,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-5.840912,8.153366,-3.6723328,23.54573857,87.28203851,0.0,72.08369465264678,252.0
0.2339325,8.957855,-0.7384796,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-4.8104553,7.246567,-4.0687103,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-0.8590088,7.9244385,-3.6738281,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-3.687912,8.340378,-2.065796,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-2.2193298,9.480499,-1.5534668,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-3.1061096,9.341721,-1.7595673,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-2.176529,9.209564,-1.5278015,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-2.6342468,9.263367,-0.6960449,23.54573857,87.28203851,0.0,72.08369465264678,252.0
-2.1084747,9.78537,-0.11677551,23.54572471,87.28205748,0.0,72.08369465264678,252.0
-2.610489,10.2260895,-2.1460876,23.54572471,87.28205748,0.0,72.08369465264678,252.0
-0.92645264,9.140274,-0.7125244,23.54572471,87.28205748,0.0,72.08369465264678,252.0
-3.768341,8.735214,-4.113861,23.54572471,87.28205748,0.0,72.08369465264678,252.0
-0.64689636,8.447784,-0.4056549,23.54572471,87.28205748,0.0,72.08369465264678,252.0
-4.294937,8.236572,-0.4091034,23.54572471,87.28205748,0.0,72.08369465264678,252.0
-1.0635681,9.511139,-4.5641174,23.54572471,87.28205748,0.0,72.08369465264678,252.0
-4.5299377,8.514038,-0.2879181,23.54572471,87.28205748,0.0,72.08369465264678,252.0
-0.99372864,10.770111,-1.9714966,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-3.9156647,9.224197,0.063064575,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-1.7680817,10.566437,-3.0602875,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-2.3651886,9.157791,-1.7516174,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-1.6106415,9.135315,-3.0314484,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-2.4333344,7.94928,-0.39179993,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-1.9456177,8.612808,-2.9175262,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-3.8596497,8.334427,-1.9469757,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-1.9176025,9.890442,-2.3419952,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-3.8345642,8.740112,-0.36375427,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-1.9339905,10.233658,-3.9239502,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-2.6111298,9.407013,0.49273682,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-2.648758,9.995819,-4.636307,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-1.3332367,7.898651,0.70280457,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-3.5095825,8.1874695,-2.079071,23.54572471,87.28205748,0.0,70.45819106012414,252.0
-0.9445038,8.443008,-3.9302063,23.54572471,87.28205748,0.0,70.45819106012414,244.0
-4.7549133,8.091492,-1.9403534,23.54572471,87.28205748,0.0,70.45819106012414,244.0
-1.8179016,9.496597,-0.84846497,23.54572471,87.28205748,0.0,70.45819106012414,244.0
-3.4782715,9.517014,-1.3604736,23.54572471,87.28205748,0.0,70.45819106012414,244.0
-2.3692932,10.505768,-1.6618805,23.54572471,87.28205748,0.0,70.45819106012414,244.0
-2.7552643,10.4405365,-0.86660767,23.54572471,87.28205748,0.0,70.45819106012414,244.0
-1.8827667,9.918625,-0.8569946,23.54572471,87.28205748,0.0,70.45819106012414,244.0
-2.7268524,8.933426,-1.555603,23.54572471,87.28205748,0.0,70.45819106012414,244.0
-0.9705963,8.5134735,-2.586029,23.54572471,87.28205748,0.0,70.45819106012414,244.0
-3.9952698,7.6677246,-3.7355347,23.54572471,87.28205748,0.0,66.60311682560335,244.0
-1.2791748,8.60643,-1.1621246,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-4.3050537,8.689453,0.17280579,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-1.098587,10.398514,-4.3170013,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-4.687027,8.755829,0.9718628,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-0.783432,10.785065,-2.5483856,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-3.4890594,9.404495,0.017425537,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-2.0906525,10.352264,-2.5349884,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-2.2212524,9.464844,-0.4567566,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-2.9634705,8.904846,-2.35495,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-2.166153,8.304886,-0.7854309,23.54572471,87.28205748,0.0,66.60311682560335,231.0
-2.5446167,8.051559,-3.9186401,23.54572471,87.28205748,0.0,66.60311682560335,206.0
-3.1508484,7.856613,-4.3376465,23.54572471,87.28205748,0.0,66.60311682560335,206.0
-1.3224792,8.874878,-2.2153778,23.54572471,87.28205748,0.0,66.60311682560335,206.0
-3.7950745,8.761276,-1.2794037,23.54572471,87.28205748,0.0,66.60311682560335,206.0
-2.333908,8.908417,-3.6417694,23.54572471,87.28205748,0.0,66.60311682560335,206.0
-3.1333923,8.39093,-0.7068939,23.54572471,87.28205748,0.0,66.60311682560335,206.0
-1.3521729,10.061295,-2.9554749,23.54572471,87.28205748,0.0,66.60311682560335,206.0
-2.9136353,9.61792,-0.14529419,23.54572471,87.28205748,0.0,66.60311682560335,206.0
-2.765152,9.536621,-2.5823212,23.545723,87.28204959,0.0,66.60311682560335,206.0
-1.4223633,9.386765,1.2166443,23.545723,87.28204959,0.0,66.60311682560335,206.0
-3.7478638,9.183945,-1.7667542,23.545723,87.28204959,0.0,66.60311682560335,219.0
-1.9464874,9.232101,-1.9774628,23.545723,87.28204959,0.0,66.60311682560335,219.0
-3.0307922,8.513275,-2.187683,23.545723,87.28204959,0.0,66.60311682560335,219.0
-1.7764893,9.829819,-1.3529053,23.545723,87.28204959,0.0,73.72064275679631,219.0
-3.0778656,8.983185,-1.7181091,23.545723,87.28204959,0.0,73.72064275679631,219.0
-2.7602081,8.846573,-1.6359558,23.545723,87.28204959,0.0,73.72064275679631,219.0
-1.95607,9.642731,-2.3252106,23.545723,87.28204959,0.0,73.72064275679631,219.0
-3.043457,9.052048,-2.6530762,23.545723,87.28204959,0.0,73.72064275679631,219.0
-1.1743927,8.928329,-1.4348907,23.545723,87.28204959,0.0,73.72064275679631,219.0
-3.7949677,9.067032,-0.65197754,23.545723,87.28204959,0.0,73.72064275679631,219.0
-1.2413788,9.306198,-1.9129486,23.545723,87.28204959,0.0,73.72064275679631,231.0
-4.1066284,8.525955,-1.921524,23.545723,87.28204959,0.0,73.72064275679631,231.0
-1.1207886,9.821106,-1.065567,23.545723,87.28204959,0.0,73.72064275679631,231.0
-3.3042297,9.136063,-0.6981659,23.545723,87.28204959,0.0,73.72064275679631,231.0
-1.8292694,8.681442,-3.3039856,23.545723,87.28204959,0.0,73.72064275679631,231.0
-3.2247772,8.387817,-0.51353455,23.545723,87.28204959,0.0,73.72064275679631,231.0
-1.5181122,10.008148,-1.655365,23.545723,87.28204959,0.0,73.72064275679631,231.0
-2.4462433,9.67305,-2.5541534,23.545723,87.28204959,0.0,73.72064275679631,231.0
-2.2789307,8.357025,-1.9860992,23.545723,87.28204959,0.0,73.72064275679631,231.0
-2.2485352,9.1082,-1.0024719,23.545723,87.28204959,0.0,73.72064275679631,231.0
-2.3253021,9.194138,-1.7858276,23.545723,87.28204959,0.0,73.72064275679631,270.0
-2.832779,9.205643,-2.1119385,23.545723,87.28204959,0.0,73.72064275679631,270.0
-1.8199615,9.643585,-1.0248871,23.545723,87.28204959,0.0,73.72064275679631,270.0
-3.3892212,9.151657,-2.000122,23.545723,87.28204959,0.0,73.72064275679631,270.0
-0.9940033,8.932388,-1.3236237,23.545723,87.28204959,0.0,73.72064275679631,270.0
-4.4140778,7.9929047,-2.179184,23.545723,87.28204959,0.0,73.72064275679631,270.0
0.19120789,9.995834,-4.6046906,23.545723,87.28204959,0.0,73.72064275679631,270.0
-5.66687,8.068253,-2.4275818,23.545723,87.28204959,0.0,73.72064275679631,270.0
0.36265564,9.684402,-1.0934448,23.545723,87.28204959,0.0,76.76073803506476,270.0
